Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts,Active_Ratio,Women_Ratio,JanDhan_Ratio,Mobile_Banking_Ratio,Internet_Banking_Ratio,UPI_Share_of_Digital,Agri_Loan_Share,MSME_Loan_Share,Personal_Loan_Share,Savings_Deposit_Share,Term_Deposit_Share,Accounts_per_Branch,Population_per_Branch,Population_per_Outlet,Deposits_per_Account,Loans_per_Account,Year_Quarter
504,2021,Q4,Bihar,East,Patna,Rural,940846,16,31,15,23,606632,462610,314754,147701,85249.2,41693.22,12225.17,31330.81,54116.65,19505.64,8736.2,25874.81,4027824,2222741,104439.0,56285.0,45417,45096.0,25579,0.7625875324743832,0.5188549235780506,0.24347709979031767,0.17216203563280538,0.0927827744002954,0.5518466050155121,0.36043694500675855,0.16143275683176989,0.47813029816147157,0.48907461888205406,0.36752028171525364,37914.5,58802.875,30349.870967741936,0.14052868955149084,0.0892083668517322,2021-Q4
505,2022,Q1,Bihar,East,Patna,Rural,952136,21,43,14,25,532935,439068,273559,214703,100304.67,49026.62,14459.62,36818.43,82250.83,28880.77,24583.09,28786.97,7139456,3908938,117473.0,93982.0,60563,16856.0,36106,0.8238678262827549,0.5133065007927796,0.40286901779766765,0.22042650604670364,0.17634795988253726,0.5475120233250265,0.3511304384405604,0.2988795371426647,0.3499900244167749,0.4887770429831433,0.36706596013924375,25377.85714285714,45339.80952380953,22142.697674418603,0.18821182695825944,0.15433557563305095,2022-Q1
506,2022,Q2,Bihar,East,Patna,Rural,952136,19,34,14,30,615401,401327,323204,142075,45518.53,26149.38,7924.16,11444.99,27948.2,10685.56,5412.87,11849.78,3787534,2677736,142086.0,93886.0,51008,43759.0,35347,0.6521390117988108,0.5251925167492415,0.2308657281999867,0.23088360272407746,0.15256068807168008,0.7069866567534443,0.3823344616111234,0.19367508462083424,0.42399081157283836,0.5744776907338616,0.2514358438200882,32389.526315789473,50112.42105263158,28004.0,0.07396564191478401,0.04541461583585337,2022-Q2
507,2022,Q3,Bihar,East,Patna,Rural,952136,21,37,15,32,415232,262344,195495,161215,77283.34,39052.21,6956.0,31275.13,57519.47,29086.4,9954.66,18478.41,3656047,2727485,69492.0,32126.0,71638,30769.0,33907,0.6318010172626387,0.47080908985819975,0.3882528321516646,0.1673570437731196,0.07736879623921085,0.7460202234818097,0.5056792074057707,0.1730659201136589,0.3212548724805705,0.5053121410125391,0.4046813970514215,19772.95238095238,45339.80952380953,25733.405405405407,0.1861208673705302,0.13852369277897658,2022-Q3
508,2022,Q4,Bihar,East,Patna,Urban,952136,31,68,22,48,632774,549883,351917,239889,86652.42,43769.48,10023.92,32859.02,70312.51,35270.57,20213.85,14828.09,10097208,7237579,123094.0,154968.0,40762,18390.0,18657,0.8690037833412877,0.5561495889527699,0.37910691652944023,0.19453074873493537,0.24490260345715847,0.7167901265379499,0.5016258131021066,0.28748582577979365,0.21088836111809978,0.5051154947547917,0.3792048739088879,20412.064516129034,30714.064516129034,14002.0,0.13694055065473612,0.11111788727096877,2022-Q4
509,2023,Q1,Bihar,East,Patna,Semi-Urban,963426,18,36,18,27,701628,518831,355713,280526,91728.97,41017.14,7339.76,43372.07,72192.4,26871.41,14015.25,31305.73,5784954,3947665,154325.0,120408.0,36936,21888.0,23443,0.739467353070288,0.5069823325180866,0.39982155786257106,0.21995273848820174,0.17161230737655853,0.6824021418320699,0.372219374892648,0.19413747153439975,0.43364301505421626,0.4471557894959466,0.4728284859188978,38979.333333333336,53523.666666666664,26761.833333333332,0.13073732804278052,0.10289270097544567,2023-Q1
510,2023,Q2,Bihar,East,Patna,Rural,963426,16,28,9,24,557574,364682,219131,236814,88859.78,47298.02,13829.53,27732.24,71744.28,31967.49,15796.91,23979.88,4972944,2690095,81275.0,111341.0,86878,39446.0,70892,0.654051300813883,0.39300792361193315,0.4247220996674881,0.14576540513008138,0.1996882924957046,0.5409461679037608,0.44557545214754407,0.2201835463398615,0.33424100151259445,0.5322770324211921,0.31208990164053974,34848.375,60214.125,34408.07142857143,0.15936858605315168,0.1286722121189295,2023-Q2
511,2023,Q3,Bihar,East,Patna,Urban,963426,30,52,18,47,643323,555734,244993,144371,82538.39,43776.27,11271.15,27490.98,47506.65,18172.51,10181.95,19152.18,6626614,3366515,149079.0,154741.0,61717,19004.0,30716,0.8638491084571824,0.380824251581243,0.22441448541401443,0.2317327376760974,0.2405339153115931,0.5080294400730146,0.3825256043101334,0.21432683634817443,0.40314734884484593,0.5303746535400072,0.3330690118864688,21444.1,32114.2,18527.423076923078,0.12830007632246943,0.07384571980171703,2023-Q3
512,2023,Q4,Bihar,East,Patna,Rural,963426,21,46,22,30,490517,341539,240270,182270,92195.02,39449.03,13777.22,38968.78,76027.2,39478.62,19385.79,17162.79,6173344,4755596,159855.0,75890.0,82690,19860.0,43213,0.6962837169761701,0.48983011801833576,0.3715875290764642,0.325890845781084,0.15471431163445915,0.770343593358802,0.5192696824294464,0.25498492644737675,0.22574539112317699,0.42788677739860564,0.42267771079175426,23357.95238095238,45877.42857142857,20944.043478260868,0.1879547905577177,0.15499401651726646,2023-Q4
513,2024,Q1,Bihar,East,Patna,Rural,974716,22,35,15,30,405405,287762,185444,142193,41296.76,20301.76,7090.74,13904.25,29089.31,11781.41,5231.89,12076.02,2306455,1378149,63587.0,65158.0,68577,15723.0,35305,0.7098136431469765,0.4574289907623241,0.3507430840764174,0.1568480901814235,0.16072322738989406,0.5975182693787653,0.4050082315462278,0.17985610521528356,0.4151360070073852,0.4916066054576678,0.33669106244654545,18427.5,44305.27272727273,27849.02857142857,0.10186544319877654,0.07175370308703642,2024-Q1
514,2024,Q2,Bihar,East,Patna,Semi-Urban,974716,23,53,13,19,794113,500751,457033,175479,142671.96,81347.88,15935.68,45388.41,109275.47,39995.53,21191.37,48088.56,8616752,5244374,210894.0,113038.0,84984,37678.0,69034,0.6305790233883591,0.5755264049322956,0.22097484866763295,0.2655717763089132,0.14234498112988958,0.6086253845996729,0.3660064788556846,0.19392613914174883,0.44006729049072035,0.5701742654968783,0.3181312571860652,34526.65217391304,42378.95652173913,18390.867924528302,0.17966203802229658,0.13760695266290818,2024-Q2
515,2024,Q3,Bihar,East,Patna,Urban,974716,32,71,21,40,565743,483302,234731,132876,72420.08,40322.54,12849.08,19248.46,50334.31,18225.52,13332.36,18776.43,5178105,3265932,177345.0,101289.0,53922,35557.0,35116,0.8542783560733407,0.41490747565590735,0.23486989675524045,0.31347272524803665,0.17903712463079524,0.6307195392909182,0.36208939786797517,0.264876184852837,0.3730344172791879,0.5567867364962866,0.26578899111959003,17679.46875,30459.875,13728.394366197183,0.12800879551315703,0.08897027448859288,2024-Q3
516,2024,Q4,Bihar,East,Patna,Urban,974716,30,59,20,43,750407,508712,378731,221460,135702.47,72767.82,12152.65,50782.0,92371.05,50494.47,25234.33,16642.24,5730972,3869034,133071.0,89305.0,78386,46882.0,50061,0.6779147849100555,0.5047007823754309,0.29511984829565824,0.17733176796058672,0.1190087512509878,0.67510956256635,0.5466482193284584,0.2731844013898294,0.18016727102268515,0.5362306227734839,0.374215738298647,25013.566666666666,32490.533333333333,16520.610169491527,0.18083849164520055,0.12309460066337334,2024-Q4
517,2025,Q1,Bihar,East,Patna,Semi-Urban,986006,21,42,22,29,676043,541581,382716,209540,86256.16,48143.96,9686.94,28425.27,60642.19,26259.02,10968.56,23414.61,8825629,4737658,254019.0,108783.0,66922,17711.0,49037,0.8011043676215862,0.5661119189164003,0.30995069840232053,0.3757438506130527,0.16091136214708235,0.5368068383567902,0.43301569418914454,0.18087341502673301,0.3861108907841224,0.5581509772751302,0.3295448116401194,32192.52380952381,46952.666666666664,23476.333333333332,0.12758975390618646,0.08970167578097843,2025-Q1
518,2025,Q2,Bihar,East,Patna,Semi-Urban,986006,24,49,13,21,515039,360988,260345,174546,79510.26,36867.68,8304.91,34337.67,47326.87,24601.18,11656.94,11068.75,5993625,4212435,96922.0,56112.0,73520,23353.0,40210,0.7008944953683119,0.5054859923229115,0.33889860767825347,0.18818380743982493,0.10894708944371204,0.7028192454482888,0.5198142197022537,0.24630701333090482,0.23387876696684146,0.4636845609610634,0.4318646423744558,21459.958333333332,41083.583333333336,20122.571428571428,0.15437716367110063,0.09188987630062967,2025-Q2
519,2025,Q3,Bihar,East,Patna,Urban,986006,29,64,28,28,708723,476309,285055,263489,82049.3,47530.94,7192.6,27325.75,57935.14,29570.82,15668.74,12695.58,5883443,3874191,198906.0,90402.0,92128,29325.0,72925,0.6720665196416654,0.40220932578736684,0.37177994787808494,0.28065407782730345,0.12755618203444788,0.658490445135612,0.5104125061232268,0.27045313086323775,0.21913436301353548,0.5792973249010046,0.33304062313755267,24438.724137931036,34000.206896551725,15406.34375,0.115770618422148,0.08174581606636161,2025-Q3
520,2025,Q4,Bihar,East,Patna,Rural,986006,24,56,22,26,610059,424789,265274,148760,53503.1,29001.73,7533.08,16968.3,31237.94,16257.7,7628.04,7352.2,4019582,2500722,199575.0,107912.0,72875,16113.0,33195,0.6963080620071174,0.43483335218396907,0.243845267424954,0.32714048969034143,0.1768878092118959,0.6221348388961837,0.5204472510031072,0.24419151839077738,0.23536123060611552,0.5420570023045393,0.3171461092908635,25419.125,41083.583333333336,17607.25,0.08770151739421925,0.05120478511094828,2025-Q4
521,2021,Q1,Bihar,East,Gaya,Semi-Urban,1307247,16,25,15,14,471380,360813,252909,186710,69228.59,39560.01,7244.92,22423.66,56422.77,26654.67,12004.81,17763.28,3551497,1815894,79507.0,75525.0,51648,19976.0,34989,0.7654397725826297,0.5365289151003436,0.3960923246637532,0.16866859009716154,0.16022105307819592,0.5113038248378078,0.47240980901859303,0.21276534278625456,0.31482467096174116,0.5714403543391539,0.323907506999637,29461.25,81702.9375,52289.88,0.14686365564936993,0.1196969960541389,2021-Q1
522,2021,Q2,Bihar,East,Gaya,Semi-Urban,1307247,14,23,10,14,533475,451684,261791,212215,76730.1,37596.31,12454.03,26679.76,65593.72,31342.58,18032.34,16218.8,4100466,2283779,106299.0,136057.0,49936,39087.0,38213,0.8466825999343924,0.4907277754346502,0.3977974600496743,0.19925769717418812,0.25503913023103236,0.5569559654927025,0.4778289750909081,0.27490954926782624,0.24726147564126563,0.489981245951719,0.3477091780148859,38105.357142857145,93374.78571428571,56836.82608695652,0.14383073246168987,0.12295556492806599,2021-Q2
523,2021,Q3,Bihar,East,Gaya,Urban,1307247,18,41,19,20,552749,444639,317879,222841,109899.11,61876.75,17323.19,30699.16,86493.9,34853.01,21362.92,30277.96,5682977,2945616,158107.0,130007.0,46143,32553.0,30152,0.804413938333674,0.5750874266620112,0.40315043536939915,0.28603760477178614,0.23520078733747143,0.5183227030480679,0.40295338746431836,0.24698759103243118,0.3500589058881609,0.5630323120906074,0.2793394778174273,30708.277777777777,72624.83333333333,31884.073170731706,0.19882281107699878,0.15647952325558254,2021-Q3
524,2021,Q4,Bihar,East,Gaya,Rural,1307247,16,26,12,12,420995,305717,199182,133872,48393.35,23078.16,4982.52,20332.68,29423.99,12196.71,4986.11,12241.17,4475469,2859271,69873.0,73686.0,105543,11348.0,84044,0.7261772705139016,0.4731220085749237,0.31798952481620923,0.16597109229325763,0.1750282069858312,0.6388762831336783,0.41451584234497085,0.16945730337727818,0.4160268542777509,0.4768870103020353,0.4201544220435246,26312.1875,81702.9375,50278.730769230766,0.11494994002304065,0.0698915426549009,2021-Q4
525,2022,Q1,Bihar,East,Gaya,Rural,1322933,9,20,7,6,468559,291701,250774,167098,46998.25,19797.97,7020.05,20180.23,30853.44,14325.8,9069.12,7458.52,3990706,2205370,86886.0,92774.0,80972,29061.0,49813,0.622549134687414,0.5352026105570483,0.35662104452160776,0.18543235750460454,0.19799854447358817,0.5526265277371973,0.46431775516765716,0.2939419396994306,0.24174030513291228,0.4212490890618268,0.42938258339406254,52062.11111111111,146992.55555555556,66146.65,0.1003038037899176,0.06584750266241818,2022-Q1
526,2022,Q2,Bihar,East,Gaya,Rural,1322933,13,21,12,16,467067,311502,255743,196988,34949.33,19626.0,5646.25,9677.08,26348.94,14201.9,6600.42,5546.63,4393054,3407794,86023.0,82774.0,63280,25639.0,46742,0.6669321532028596,0.5475509937546433,0.42175533702873463,0.18417700244290433,0.17722082699056024,0.7757232212488169,0.5389932194615799,0.25050039963656984,0.210506760423759,0.5615558295395076,0.2768888559523172,35928.230769230766,101764.07692307692,62996.80952380953,0.07482723035453158,0.056413619459306695,2022-Q2
527,2022,Q3,Bihar,East,Gaya,Rural,1322933,15,28,13,22,393680,352314,204867,127625,55388.03,25086.12,6157.39,24144.51,36089.27,14717.25,8141.57,13230.45,3849266,2335969,168119.0,104904.0,99443,10179.0,74926,0.8949248120300752,0.5203896565738672,0.32418461694777484,0.4270448079658606,0.2664702296281244,0.6068608924402731,0.407801266138107,0.22559530852245005,0.36660342533944307,0.45291590980939384,0.4359156662549652,26245.333333333332,88195.53333333334,47247.607142857145,0.140693024791709,0.09167158605974395,2022-Q3
528,2022,Q4,Bihar,East,Gaya,Urban,1322933,19,42,14,21,529388,387422,249916,217295,108145.32,60736.23,8740.31,38668.78,82372.35,29954.5,16323.17,36094.68,5831867,2885126,143485.0,100777.0,54526,16638.0,26380,0.7318299621449674,0.472084746915306,0.4104645364080788,0.2710393888792341,0.19036510083341518,0.49471738638758395,0.36364751035996906,0.19816321860430106,0.4381892710357298,0.5616168133766676,0.3575631381922028,27862.526315789473,69628.05263157895,31498.404761904763,0.20428366340000154,0.15559920134192692,2022-Q4
529,2023,Q1,Bihar,East,Gaya,Rural,1338620,15,28,13,13,571048,410012,313604,238998,97450.71,51068.96,8966.35,37415.4,53780.0,19379.98,15502.67,18897.35,5230654,4009340,187047.0,67719.0,86745,25513.0,54545,0.7179991874588476,0.5491727490508679,0.41852523780838036,0.3275503985654446,0.11858722909457699,0.7665083563164377,0.3603566381554481,0.2882608776496839,0.35138248419486795,0.5240491321202277,0.38394178964935194,38069.86666666667,89241.33333333333,47807.857142857145,0.1706523969963996,0.09417772236309382,2023-Q1
530,2023,Q2,Bihar,East,Gaya,Semi-Urban,1338620,17,32,16,18,495712,352655,196086,160833,49419.07,24081.64,7734.1,17603.34,42746.11,22223.52,12533.37,7989.23,6097177,4515272,129658.0,53979.0,116278,29576.0,79210,0.7114110612613775,0.39556435995093925,0.3244484700794009,0.2615591311083855,0.10889185656187464,0.7405512419928107,0.5198957285236013,0.29320492554761124,0.1868995798682032,0.48729447964115874,0.3562054081551919,29159.529411764706,78742.35294117648,41831.875,0.09969310809502292,0.08623174343167,2023-Q2
531,2023,Q3,Bihar,East,Gaya,Rural,1338620,12,21,10,13,359232,305604,199646,130470,56000.25,24594.92,8612.33,22793.0,33172.25,14143.62,8026.62,11002.02,3105723,1992197,125799.0,36899.0,89650,20433.0,50421,0.850714858364511,0.5557578389453055,0.36319147514698025,0.3501887359700695,0.10271635043648673,0.6414599756642817,0.4263690283294019,0.24196790992471115,0.331663363202677,0.4391930393167887,0.4070160401069638,29936.0,111551.66666666667,63743.80952380953,0.15588881280064137,0.09234213544450383,2023-Q3
532,2023,Q4,Bihar,East,Gaya,Rural,1338620,14,23,9,17,543130,355050,219727,183965,58518.49,28329.96,5726.34,24462.19,32210.56,16769.79,8377.98,7062.79,5536403,4211577,141856.0,81413.0,100316,20777.0,66319,0.6537108979434021,0.40455692007438365,0.33871264706423876,0.26118240568556333,0.14989597333971608,0.7607063647642702,0.5206301908442449,0.26010041427407654,0.21926939488167854,0.48411980555205714,0.41802496954381424,38795.0,95615.71428571429,58200.86956521739,0.10774306335499788,0.059305433321672534,2023-Q4
533,2024,Q1,Bihar,East,Gaya,Rural,1354307,15,33,13,13,365749,270223,140126,104912,43708.09,25206.28,4824.94,13676.87,27865.01,10473.79,6451.9,10939.32,2305710,1505633,70245.0,65734.0,114542,9921.0,69333,0.7388208853612723,0.3831206647181537,0.2868415224648598,0.19205794137509605,0.17972434647804916,0.6530018952947249,0.37587605387545175,0.23154127703524957,0.39258266908929873,0.5766959846563874,0.3129139250880101,24383.266666666666,90287.13333333333,41039.606060606064,0.11950296514823006,0.07618615498606968,2024-Q1
534,2024,Q2,Bihar,East,Gaya,Rural,1354307,21,45,16,25,557491,433021,251796,132697,99795.04,57403.14,17230.61,25161.29,81148.13,38845.15,21861.67,20441.31,4692084,2712084,143910.0,103472.0,108888,26590.0,57547,0.7767318216796325,0.4516593092982667,0.23802536722565926,0.25813869640944875,0.18560299628155433,0.5780126698499004,0.4786943334368888,0.2694044828882686,0.25190118367484254,0.5752103511356877,0.25212966496130473,26547.190476190477,64490.80952380953,30095.71111111111,0.17900744586011252,0.14555953369650812,2024-Q2
535,2024,Q3,Bihar,East,Gaya,Rural,1354307,14,27,10,15,382955,286210,206447,115452,43449.94,21431.84,3586.09,18432.01,32075.41,14477.45,8904.17,8693.79,3737587,2578605,106259.0,52858.0,55036,21466.0,43431,0.747372406679636,0.5390894491519891,0.30147667480513374,0.27747124335757467,0.13802666109595121,0.6899116997142809,0.45135666231546223,0.27760112809158166,0.2710422095929561,0.4932536155400905,0.4242125535731464,27353.928571428572,96736.21428571429,50159.51851851852,0.11345964930605425,0.08375764776540325,2024-Q3
536,2024,Q4,Bihar,East,Gaya,Rural,1354307,16,32,16,18,571298,403955,252063,205777,101487.43,46275.65,12870.81,42340.97,64207.99,23501.31,13897.97,26808.72,4396226,2585524,128159.0,70323.0,127752,36647.0,60863,0.7070828184240099,0.4412110667287475,0.3601920538843126,0.22432950929287343,0.12309337683660716,0.5881235405095189,0.3660184659261254,0.21645234494959273,0.4175293448681387,0.45597420291360224,0.41720408133302817,35706.125,84644.1875,42322.09375,0.17764359406124297,0.11238966353811845,2024-Q4
537,2025,Q1,Bihar,East,Gaya,Urban,1369994,22,40,17,33,643304,563753,351050,273994,71530.45,33829.52,12551.09,25149.84,47203.96,21857.43,10220.37,15126.16,7131316,5240242,182101.0,89453.0,52017,44684.0,36215,0.8763399574695634,0.5456984567171975,0.4259168293683857,0.28307145610784323,0.13905245420516582,0.7348211746611706,0.4630422956040129,0.2165150974621621,0.32044260693382504,0.4729387274929767,0.3515962782283629,29241.090909090908,62272.454545454544,34249.85,0.11119229788715755,0.0733773767923097,2025-Q1
538,2025,Q2,Bihar,East,Gaya,Semi-Urban,1369994,17,34,12,18,706319,498510,334798,158302,117172.95,59061.89,10717.68,47393.37,102791.81,42195.38,25584.73,35011.7,5100857,3605174,185007.0,138096.0,79391,32178.0,55486,0.7057859125975657,0.47400395571972437,0.22412252820609385,0.26193122371053307,0.19551505764392577,0.7067780963081302,0.410493598663162,0.24889852605961507,0.3406078752772229,0.5040573784307726,0.4044736434475705,41548.17647058824,80587.88235294117,40293.94117647059,0.16589239422980268,0.14553170734469836,2025-Q2
539,2025,Q3,Bihar,East,Gaya,Semi-Urban,1369994,19,33,19,15,681523,527046,326399,194432,89243.22,42755.65,8020.12,38467.45,65924.8,24336.38,12027.86,29560.56,8827698,6639037,127661.0,103439.0,53859,38661.0,37874,0.7733356027602883,0.47892587630938355,0.28529044507668855,0.18731722920576416,0.15177624232784515,0.7520688859088746,0.3691536417251171,0.182448183384705,0.4483981748901779,0.47909129679543166,0.43104058773316334,35869.63157894737,72104.94736842105,41514.969696969696,0.13094674721175956,0.09673158499419683,2025-Q3
540,2025,Q4,Bihar,East,Gaya,Rural,1369994,15,31,10,17,500530,322901,252823,162169,55044.56,29946.86,8816.25,16281.44,42072.96,18661.44,10122.96,13288.55,3847796,2459125,103361.0,46921.0,97173,35933.0,71676,0.6451181747347812,0.5051105827822508,0.32399456576029406,0.2065031067068907,0.09374263280922222,0.6390996300219658,0.44354949116962533,0.24060489207319855,0.3158453790748262,0.54404758617382,0.2957865409406488,33368.666666666664,91332.93333333333,44193.354838709674,0.10997254909795616,0.08405681977104269,2025-Q4
