Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts
407,2022,Q3,Uttar Pradesh,North,Lucknow,Urban,1331543,20,31,14,17,776223,582164,371860,240485,144734.73,72753.27,22231.51,49749.95,106200.36,56902.6,22611.71,26686.05,8214310,4653107,198259.0,80166.0,59411,40539.0,38436
408,2022,Q4,Uttar Pradesh,North,Lucknow,Rural,1331543,6,12,5,5,490594,403116,238373,148675,58251.26,33218.21,8573.1,16459.95,33475.03,14800.55,9530.86,9143.62,7452062,3751981,98586.0,128100.0,121176,21172.0,92401
409,2023,Q1,Uttar Pradesh,North,Lucknow,Rural,1347332,19,41,10,23,399489,286380,179607,127238,43816.84,19424.03,3651.86,20740.95,30898.85,16712.87,5444.21,8741.78,3932638,2648959,133461.0,76369.0,113989,12122.0,72583
410,2023,Q2,Uttar Pradesh,North,Lucknow,Semi-Urban,1347332,13,26,13,9,653856,503160,298048,190571,107801.41,53834.75,17514.75,36451.92,73597.28,27266.24,12409.3,33921.74,5388650,3747165,117410.0,98634.0,107206,18008.0,57013
411,2023,Q3,Uttar Pradesh,North,Lucknow,Rural,1347332,10,16,10,14,418274,306945,188693,161500,54738.74,29462.51,6551.61,18724.62,34855.72,14817.16,8005.87,12032.69,3598938,1748190,94910.0,51683.0,109605,14031.0,51102
412,2023,Q4,Uttar Pradesh,North,Lucknow,Semi-Urban,1347332,17,36,16,19,533095,440562,277178,144850,94049.92,54288.44,15614.62,24146.86,73077.4,39297.37,19082.23,14697.8,3636277,2170483,118739.0,91826.0,107107,23627.0,61287
413,2024,Q1,Uttar Pradesh,North,Lucknow,Semi-Urban,1363121,13,27,7,16,536021,362187,304068,120009,64241.78,31952.25,8358.16,23931.37,42152.16,15867.44,8965.52,17319.2,4556852,2993625,142987.0,100137.0,64117,21101.0,32693
414,2024,Q2,Uttar Pradesh,North,Lucknow,Rural,1363121,12,20,10,14,622518,420050,316447,243793,87205.28,40289.54,7318.73,39597.01,56752.9,28315.2,9458.01,18979.69,6556630,4042788,116360.0,109736.0,104802,27638.0,53361
415,2024,Q3,Uttar Pradesh,North,Lucknow,Rural,1363121,15,24,12,14,522398,327393,231216,204870,75435.36,35129.04,8283.12,32023.2,51026.25,26386.39,15073.66,9566.2,5500667,3344799,109365.0,65043.0,92857,19092.0,67330
416,2024,Q4,Uttar Pradesh,North,Lucknow,Rural,1363121,14,30,13,12,595663,502748,267584,152637,44922.88,21400.78,6086.65,17435.46,27495.21,14350.66,5391.42,7753.13,6654675,3623640,140202.0,108665.0,69943,19945.0,50067
417,2025,Q1,Uttar Pradesh,North,Lucknow,Semi-Urban,1378910,22,47,13,34,729614,494134,304419,179768,71022.91,35166.62,11242.46,24613.84,56553.0,26632.08,14482.73,15438.18,6787287,3276925,111067.0,90108.0,50990,49317.0,35850
418,2025,Q2,Uttar Pradesh,North,Lucknow,Rural,1378910,13,27,12,12,395859,348822,177754,95940,57178.79,26042.86,6115.21,25020.72,36028.13,19755.47,6760.19,9512.47,3005402,2317935,128936.0,106409.0,126650,27404.0,67046
419,2025,Q3,Uttar Pradesh,North,Lucknow,Semi-Urban,1378910,19,34,12,20,757498,568243,369283,324954,97514.05,46654.53,11631.34,39228.18,76018.19,40865.66,17934.99,17217.54,5456508,3441089,238539.0,78327.0,49917,28514.0,32018
420,2025,Q4,Uttar Pradesh,North,Lucknow,Rural,1378910,12,21,9,14,677473,542450,313634,281404,112117.58,49436.54,16546.44,46134.6,82379.67,41843.5,21701.5,18834.68,7399916,3803051,207516.0,172106.0,116788,25468.0,86143
421,2021,Q1,Uttar Pradesh,North,Kanpur,Semi-Urban,528038,24,42,21,32,422317,318053,244475,179821,80079.9,38733.13,9324.39,32022.38,44364.36,17738.42,11562.82,15063.12,2353350,1239234,119888.0,96460.0,43486,18128.0,21472
422,2021,Q2,Uttar Pradesh,North,Kanpur,Urban,528038,29,63,22,41,431996,363391,234591,102725,60837.39,25974.71,10366.57,24496.11,44052.11,21901.85,12219.62,9930.64,4475678,2599433,169664.0,106789.0,23376,19446.0,13689
423,2021,Q3,Uttar Pradesh,North,Kanpur,Rural,528038,23,41,13,22,348860,236344,182257,119224,32551.12,16256.31,3965.95,12328.87,26266.35,13051.25,6315.49,6899.61,4286460,2336837,102524.0,54957.0,41106,15174.0,22740
424,2021,Q4,Uttar Pradesh,North,Kanpur,Rural,528038,26,51,17,22,395593,334074,209527,152996,79380.97,36137.32,13194.78,30048.87,63115.9,27320.45,14283.11,21512.34,3816988,2935436,109217.0,102222.0,47320,22361.0,31445
425,2022,Q1,Uttar Pradesh,North,Kanpur,Rural,534374,20,33,13,31,280929,245574,123869,93851,22092.43,11530.28,2285.03,8277.12,16371.58,7849.09,4193.81,4328.69,3187706,2468794,103599.0,44760.0,47499,20404.0,28160
426,2022,Q2,Uttar Pradesh,North,Kanpur,Semi-Urban,534374,30,61,17,43,410503,277375,162537,162466,32622.33,15932.27,3049.53,13640.54,27778.27,12335.13,6657.93,8785.21,3020475,2172164,127955.0,62701.0,32901,16799.0,23609
427,2022,Q3,Uttar Pradesh,North,Kanpur,Semi-Urban,534374,28,62,15,28,435065,342796,180775,123464,52077.17,28801.57,9022.33,14253.26,41533.13,21538.67,9378.74,10615.72,4864178,2516098,110154.0,68059.0,37283,25345.0,22831
428,2022,Q4,Uttar Pradesh,North,Kanpur,Urban,534374,35,71,23,39,436093,309894,172661,149371,84993.96,48019.67,13896.71,23077.58,50881.31,25014.98,11243.0,14623.33,4982917,2660722,88339.0,79762.0,48022,27280.0,38194
429,2023,Q1,Uttar Pradesh,North,Kanpur,Rural,540710,20,31,19,26,328970,249086,127124,115522,42684.81,20859.7,7538.38,14286.73,31986.11,15988.17,9310.79,6687.15,1800808,1243820,93112.0,30491.0,27979,17754.0,14684
430,2023,Q2,Uttar Pradesh,North,Kanpur,Rural,540710,23,44,24,28,392181,348502,165352,111909,72266.0,36355.31,12958.93,22951.76,40022.27,16405.87,9895.21,13721.19,3849433,1877114,119193.0,49947.0,39777,27310.0,30922
431,2023,Q3,Uttar Pradesh,North,Kanpur,Semi-Urban,540710,30,49,22,26,468500,410467,228339,174671,43498.71,23160.74,5449.38,14888.59,27416.37,14406.62,7238.12,5771.64,7565293,4067493,186336.0,116441.0,21739,19606.0,10820
432,2023,Q4,Uttar Pradesh,North,Kanpur,Rural,540710,13,26,11,12,410874,257177,184730,152429,69846.5,29524.5,9904.54,30417.45,39869.86,14814.49,10008.74,15046.64,3368033,2605421,77473.0,48762.0,50246,18823.0,27546
433,2024,Q1,Uttar Pradesh,North,Kanpur,Rural,547047,22,44,18,23,275195,207800,123348,91842,45356.99,22406.28,6150.65,16800.06,29210.01,10365.12,7229.56,11615.34,3098869,2338959,59361.0,52737.0,50594,7024.0,41306
434,2024,Q2,Uttar Pradesh,North,Kanpur,Semi-Urban,547047,22,45,12,32,328571,280748,125879,116857,40636.56,17766.7,5039.45,17830.4,24003.64,10736.57,5941.63,7325.44,2166587,1239785,122159.0,71795.0,28598,23246.0,22051
435,2024,Q3,Uttar Pradesh,North,Kanpur,Rural,547047,22,37,17,25,338892,261237,146242,100620,41338.91,20374.22,6657.51,14307.18,34032.66,14712.75,7917.12,11402.78,3081077,1890682,59757.0,66585.0,47823,16297.0,21895
436,2024,Q4,Uttar Pradesh,North,Kanpur,Rural,547047,27,52,21,39,358337,291363,169803,111918,46582.61,23578.88,4893.24,18110.5,39317.97,16380.54,7102.92,15834.51,3598479,1929804,71413.0,35745.0,19857,18275.0,13931
437,2025,Q1,Uttar Pradesh,North,Kanpur,Rural,553383,27,63,24,24,373535,294129,157766,148940,52440.27,28090.37,7575.33,16774.57,41446.5,18469.37,9563.02,13414.11,4862623,3633585,129803.0,75351.0,51790,22416.0,32930
438,2025,Q2,Uttar Pradesh,North,Kanpur,Rural,553383,22,46,15,21,295506,255622,163590,104166,41258.27,21336.99,5015.91,14905.37,27860.81,11884.27,6755.65,9220.88,4513161,2279840,99282.0,53769.0,30891,13579.0,14094
439,2025,Q3,Uttar Pradesh,North,Kanpur,Rural,553383,23,41,21,26,284353,236017,113697,112660,53237.72,30248.76,8480.81,14508.15,45486.51,21981.54,8778.45,14726.52,2271421,1274991,106815.0,37019.0,29470,14423.0,21040
440,2025,Q4,Uttar Pradesh,North,Kanpur,Urban,553383,30,48,32,45,317151,228630,172095,110505,57374.88,28657.79,4826.48,23890.61,42618.55,15330.46,10421.16,16866.93,4354321,2685570,97878.0,54184.0,44231,18509.0,36129
441,2021,Q1,Uttar Pradesh,North,Agra,Urban,555494,25,51,25,30,376547,320010,202018,125871,34270.16,18442.74,5504.07,10323.35,22006.84,9322.03,3760.27,8924.53,2355823,1133865,129764.0,38630.0,40950,17271.0,22935
442,2021,Q2,Uttar Pradesh,North,Agra,Urban,555494,28,47,21,43,399399,309659,158188,154142,54333.75,25026.54,6642.19,22665.02,43986.49,23962.77,7405.02,12618.71,4043581,2292822,133536.0,55781.0,39888,17050.0,22873
443,2021,Q3,Uttar Pradesh,North,Agra,Rural,555494,16,34,17,17,337632,301511,187282,90384,25881.42,13070.57,2591.38,10219.46,16666.14,8383.58,3764.03,4518.54,4403799,3130302,91210.0,73727.0,24665,20958.0,16569
444,2021,Q4,Uttar Pradesh,North,Agra,Rural,555494,14,30,10,13,288330,206712,129072,112361,28585.1,14543.79,2809.7,11231.61,16959.57,7942.2,4216.49,4800.88,3451074,1707892,48326.0,34851.0,47942,16696.0,29279
445,2022,Q1,Uttar Pradesh,North,Agra,Rural,562159,17,34,11,19,330224,248246,188160,131420,38205.62,18634.11,5448.81,14122.7,24628.97,13394.46,6039.41,5195.1,2761107,2002737,80393.0,61813.0,38828,8948.0,20011
446,2022,Q2,Uttar Pradesh,North,Agra,Urban,562159,25,50,26,19,375211,252964,184141,112708,36784.97,18606.12,3953.41,14225.43,26055.7,13005.64,4917.7,8132.36,3848591,2825161,74916.0,47866.0,32370,14945.0,25219
447,2022,Q3,Uttar Pradesh,North,Agra,Urban,562159,32,59,25,26,491155,432558,247879,143498,44798.42,20646.05,6332.38,17819.98,38610.07,13886.28,6183.14,18540.65,7434206,4298272,162662.0,76481.0,29448,18897.0,14829
448,2022,Q4,Uttar Pradesh,North,Agra,Semi-Urban,562159,27,45,21,30,280883,175469,135959,102850,51559.31,22506.74,4393.31,24659.26,35776.68,16980.67,9934.38,8861.63,2246747,1692033,69746.0,28368.0,30696,14026.0,24700
449,2023,Q1,Uttar Pradesh,North,Agra,Semi-Urban,568825,20,37,11,24,284816,243248,154629,94575,24397.53,13357.0,3416.0,7624.53,19142.46,7862.99,4428.18,6851.3,3245639,2326858,100769.0,51693.0,27254,8059.0,17627
450,2023,Q2,Uttar Pradesh,North,Agra,Rural,568825,22,47,20,32,322576,206066,138911,125696,32346.74,17623.85,3655.54,11067.35,21231.05,9799.41,5957.01,5474.62,2800499,2177774,57330.0,63520.0,22967,10105.0,17359
451,2023,Q3,Uttar Pradesh,North,Agra,Urban,568825,35,78,20,42,503814,368531,221918,195025,54251.85,31115.15,7552.53,15584.17,44510.43,22925.56,7535.5,14049.37,3996174,2707950,97448.0,67155.0,41176,25054.0,21747
452,2023,Q4,Uttar Pradesh,North,Agra,Rural,568825,19,37,15,15,343589,220053,156552,126820,27230.89,12894.46,2202.52,12133.91,16687.81,8981.2,3887.61,3819.0,3028435,1809650,105466.0,49503.0,30490,12911.0,17594
453,2024,Q1,Uttar Pradesh,North,Agra,Rural,575491,17,30,13,21,362017,253555,150869,108445,62334.12,32941.02,7961.06,21432.03,37596.53,15572.64,7199.47,14824.41,3278505,2157604,113652.0,54862.0,42227,18020.0,19281
454,2024,Q2,Uttar Pradesh,North,Agra,Rural,575491,18,30,16,13,321787,218485,183344,93467,40423.84,19677.34,7126.17,13620.33,22555.54,9276.39,5712.57,7566.57,3765644,2478684,98672.0,37422.0,47800,14435.0,25262
455,2024,Q3,Uttar Pradesh,North,Agra,Urban,575491,30,46,18,36,323021,236172,142346,119522,26681.72,13678.61,3781.58,9221.54,18242.35,7495.3,4661.81,6085.24,4196946,2917628,104002.0,61103.0,46544,10787.0,28169
456,2024,Q4,Uttar Pradesh,North,Agra,Rural,575491,23,40,19,22,362452,272448,170990,154609,44299.32,20863.95,7507.62,15927.75,31626.12,14864.37,5860.78,10900.97,4342610,3169056,98257.0,47659.0,44824,22295.0,28670
457,2025,Q1,Uttar Pradesh,North,Agra,Semi-Urban,582157,29,50,17,31,377518,261164,198401,88884,40950.65,20063.36,6164.23,14723.06,30191.7,16307.82,7357.46,6526.42,2194350,1661978,58465.0,49771.0,24008,16756.0,12812
458,2025,Q2,Uttar Pradesh,North,Agra,Semi-Urban,582157,22,39,24,16,316651,216240,171694,128081,24606.1,13265.86,2296.61,9043.62,14613.3,5180.03,2440.03,6993.25,2391110,1745109,62397.0,28760.0,31773,19439.0,15401
459,2025,Q3,Uttar Pradesh,North,Agra,Semi-Urban,582157,29,48,30,26,373772,331180,185277,110940,70896.28,30852.59,12738.99,27304.69,45259.39,23546.27,8290.42,13422.7,6068433,3919292,135834.0,74479.0,21249,20629.0,10704
460,2025,Q4,Uttar Pradesh,North,Agra,Semi-Urban,582157,23,51,18,32,339319,257129,155675,118210,28849.31,12481.96,4201.82,12165.53,16042.84,8284.16,2959.23,4799.45,4074483,2348553,91031.0,44302.0,45685,13316.0,33277
461,2021,Q1,Uttar Pradesh,North,Varanasi,Semi-Urban,914764,18,28,13,24,316639,266825,160268,108730,37999.54,19591.65,4835.3,13572.6,29656.49,12952.16,5584.86,11119.48,2696086,1899865,73543.0,32328.0,75605,11121.0,60850
462,2021,Q2,Uttar Pradesh,North,Varanasi,Rural,914764,9,20,8,12,242012,164954,92391,89638,30330.56,14383.65,4911.53,11035.37,17989.98,6920.29,3736.93,7332.76,2540310,1293234,53809.0,31298.0,51293,16181.0,24349
463,2021,Q3,Uttar Pradesh,North,Varanasi,Urban,914764,16,34,14,20,537487,350997,293812,197892,85440.84,45458.72,8558.61,31423.52,59109.34,26528.78,9914.44,22666.12,5304349,3351655,164338.0,51145.0,33423,38289.0,25574
464,2021,Q4,Uttar Pradesh,North,Varanasi,Rural,914764,8,13,4,8,285734,217693,163806,97361,55192.89,27377.85,9132.26,18682.78,38941.42,20394.62,7820.25,10726.56,3106318,2319573,55183.0,63362.0,83490,7909.0,53046
465,2022,Q1,Uttar Pradesh,North,Varanasi,Rural,925741,16,28,13,21,254135,215490,127378,106584,28039.21,14048.77,2483.74,11506.7,24392.54,8726.11,6475.99,9190.44,1631211,1087446,76827.0,41745.0,64906,9922.0,51066
466,2022,Q2,Uttar Pradesh,North,Varanasi,Rural,925741,14,26,11,11,393114,284956,155734,118457,59711.76,31714.51,5108.25,22889.0,38448.31,19756.51,6581.78,12110.02,4610302,2711948,126072.0,39431.0,66405,12832.0,31508
467,2022,Q3,Uttar Pradesh,North,Varanasi,Rural,925741,12,23,10,16,357243,282383,165173,114139,48547.1,22176.32,3911.54,22459.24,37135.41,14501.09,10569.33,12064.98,2376360,1493664,125195.0,38219.0,66239,13841.0,47375
468,2022,Q4,Uttar Pradesh,North,Varanasi,Semi-Urban,925741,14,25,7,19,352635,301027,163643,120314,69825.51,33477.36,7044.62,29303.53,56265.27,24566.32,10515.19,21183.77,2324202,1129757,137012.0,48050.0,66967,20482.0,37842
469,2023,Q1,Uttar Pradesh,North,Varanasi,Rural,936718,16,25,16,14,410830,274445,219510,109657,37673.33,20999.12,4534.25,12139.96,29452.66,13589.85,8229.48,7633.33,3318675,1945313,82858.0,61677.0,82887,13678.0,41884
470,2023,Q2,Uttar Pradesh,North,Varanasi,Rural,936718,9,18,5,9,409981,282498,210595,153919,58481.48,31455.15,7356.53,19669.81,43152.35,21080.9,10481.99,11589.46,2909374,1583140,126689.0,54063.0,34908,11131.0,26946
471,2023,Q3,Uttar Pradesh,North,Varanasi,Semi-Urban,936718,19,42,15,28,386770,340155,201016,105977,57176.54,25275.68,7954.65,23946.22,37386.55,13476.72,10947.23,12962.61,5058007,2969531,131567.0,100476.0,61599,22737.0,49605
472,2023,Q4,Uttar Pradesh,North,Varanasi,Rural,936718,18,40,19,23,431761,315792,246364,158708,37533.23,18673.37,4730.41,14129.44,27659.51,10507.21,6242.29,10910.01,3348094,1609550,137714.0,38872.0,56149,26516.0,41861
473,2024,Q1,Uttar Pradesh,North,Varanasi,Urban,947695,15,34,14,18,553297,486242,289085,164527,84205.27,40572.33,10157.88,33475.06,50948.95,18067.37,9103.22,23778.36,8515475,4972262,189732.0,136370.0,67251,39758.0,34419
474,2024,Q2,Uttar Pradesh,North,Varanasi,Semi-Urban,947695,18,38,10,26,488573,307484,194558,112526,57752.62,29175.22,6166.06,22411.35,49137.49,20817.22,8175.35,20144.92,3533126,1986156,91648.0,69559.0,40636,32225.0,33263
475,2024,Q3,Uttar Pradesh,North,Varanasi,Rural,947695,18,38,13,27,365706,272856,186266,153628,59108.7,27968.44,7510.02,23630.24,38644.73,18937.37,10653.49,9053.87,2809861,2086312,111911.0,86731.0,76760,15765.0,55392
476,2024,Q4,Uttar Pradesh,North,Varanasi,Rural,947695,9,19,7,8,394638,315573,166496,89339,52136.2,29209.66,9010.27,13916.27,37772.98,18915.22,8366.81,10490.95,3706914,2484627,130641.0,50794.0,34201,24121.0,25963
477,2025,Q1,Uttar Pradesh,North,Varanasi,Rural,958672,16,34,11,15,381883,296988,157506,108869,74743.56,43183.53,11712.41,19847.62,64343.11,25302.14,17244.46,21796.51,3539759,2067318,66898.0,75480.0,83159,25858.0,38107
478,2025,Q2,Uttar Pradesh,North,Varanasi,Semi-Urban,958672,16,29,12,23,391330,345956,162764,140554,60073.27,28352.18,9820.77,21900.31,48142.46,20018.56,11301.63,16822.27,4270489,2159979,81658.0,55958.0,82062,23832.0,65579
479,2025,Q3,Uttar Pradesh,North,Varanasi,Semi-Urban,958672,17,34,18,21,337737,277844,189502,130728,52018.87,30089.31,4633.12,17296.44,40064.46,16293.39,10000.6,13770.47,2654087,1768919,105020.0,41868.0,40929,,31066
480,2025,Q4,Uttar Pradesh,North,Varanasi,Rural,958672,16,31,17,14,355908,281099,189011,145689,71452.58,32620.46,5893.48,32938.65,48348.06,18290.54,12544.11,17513.41,4827786,2677601,110160.0,36203.0,58415,20783.0,35568
481,2021,Q1,Uttar Pradesh,North,Prayagraj,Rural,1301728,15,31,10,14,657859,409781,333728,199144,76710.35,42462.78,10420.27,23827.3,42977.84,19008.25,9660.83,14308.76,2896435,1826502,148089.0,104162.0,91509,27740.0,63808
482,2021,Q2,Uttar Pradesh,North,Prayagraj,Rural,1301728,13,23,14,13,523705,412046,300708,223332,71061.28,40086.03,9737.09,21238.17,47666.4,24588.19,10294.82,12783.39,5358433,3115623,94297.0,117109.0,65156,28641.0,34335
483,2021,Q3,Uttar Pradesh,North,Prayagraj,Rural,1301728,19,37,18,26,636931,438740,352450,198479,49444.85,26823.22,4297.42,18324.21,29599.18,14469.42,8434.7,6695.05,3428831,2278588,168814.0,72154.0,49262,35436.0,26279
484,2021,Q4,Uttar Pradesh,North,Prayagraj,Urban,1301728,26,50,17,38,782488,552317,427907,222888,97083.93,42583.34,8144.33,46356.25,76608.77,36697.7,15285.84,24625.23,10458810,6505698,163958.0,170666.0,108234,48384.0,60611
485,2022,Q1,Uttar Pradesh,North,Prayagraj,Rural,1317348,16,34,14,13,621221,519466,342988,138394,92106.31,49101.84,13222.98,29781.49,55167.51,27761.64,9354.68,18051.2,7420999,5618488,225896.0,89548.0,72967,31150.0,45338
486,2022,Q2,Uttar Pradesh,North,Prayagraj,Rural,1317348,16,32,15,24,699050,533239,366164,271346,89891.62,44053.09,14764.5,31074.03,67139.31,33226.68,12483.72,21428.91,7566656,3674834,251010.0,107082.0,56170,44810.0,45393
487,2022,Q3,Uttar Pradesh,North,Prayagraj,Rural,1317348,16,25,10,22,747481,481740,367446,204297,66251.62,33950.12,5731.66,26569.85,45931.73,17318.35,9102.51,19510.86,7337752,5433889,129875.0,142881.0,76416,30400.0,45147
488,2022,Q4,Uttar Pradesh,North,Prayagraj,Rural,1317348,16,34,11,15,658246,488517,379260,194059,97492.84,56399.14,12138.94,28954.76,74022.66,27783.99,19440.08,26798.59,8655217,6674606,141667.0,102453.0,79665,43931.0,37421
489,2023,Q1,Uttar Pradesh,North,Prayagraj,Semi-Urban,1332969,19,42,19,18,843274,546321,459207,305135,75621.99,38785.24,10545.87,26290.89,48850.68,19701.45,13031.16,16118.07,7839610,3950260,156669.0,114319.0,94204,45932.0,66240
490,2023,Q2,Uttar Pradesh,North,Prayagraj,Rural,1332969,23,43,16,32,493949,439430,250415,200666,62083.96,35022.56,5580.56,21480.84,36545.44,14978.85,10757.83,10808.76,6485512,3925306,169003.0,101437.0,107283,22060.0,81079
491,2023,Q3,Uttar Pradesh,North,Prayagraj,Rural,1332969,18,34,16,18,541733,407137,266636,135404,76564.03,36964.52,8263.69,31335.81,65643.35,31946.47,12914.96,20781.92,4788122,3490479,157850.0,117953.0,59003,35829.0,38346
492,2023,Q4,Uttar Pradesh,North,Prayagraj,Rural,1332969,12,22,13,16,674471,439920,312659,185641,57566.82,32368.08,8494.56,16704.18,36404.94,16917.99,10632.17,8854.78,8230341,5923063,179468.0,113453.0,57580,28585.0,46472
493,2024,Q1,Uttar Pradesh,North,Prayagraj,Rural,1348590,16,33,17,15,626065,542366,282388,152099,122176.78,61142.8,17363.77,43670.21,67339.82,36109.38,14181.98,17048.46,5931571,4277748,175293.0,83970.0,111932,44945.0,67069
494,2024,Q2,Uttar Pradesh,North,Prayagraj,Semi-Urban,1348590,18,35,17,24,719939,514229,309925,245548,134543.33,58558.69,12369.92,63614.72,108767.86,45684.78,20819.4,42263.68,6692514,4705351,160305.0,128077.0,74636,34270.0,36402
495,2024,Q3,Uttar Pradesh,North,Prayagraj,Rural,1348590,12,24,6,9,777970,605701,406420,308709,109349.83,55105.06,11183.74,43061.03,72326.88,32407.51,14781.01,25138.36,5210104,2633148,186093.0,113555.0,50962,23765.0,29413
496,2024,Q4,Uttar Pradesh,North,Prayagraj,Semi-Urban,1348590,21,35,21,29,828582,681739,375567,188687,146927.28,83993.92,20156.7,42776.67,95625.54,42945.9,22015.69,30663.94,10939753,6925090,154110.0,130274.0,66962,34597.0,51515
497,2025,Q1,Uttar Pradesh,North,Prayagraj,Rural,1364210,19,34,15,27,730429,507227,299635,268175,85047.92,37478.89,9511.04,38058.0,48314.01,23705.8,13758.71,10849.5,4182225,2117544,195448.0,155997.0,116373,49505.0,88150
498,2025,Q2,Uttar Pradesh,North,Prayagraj,Semi-Urban,1364210,21,38,14,32,719713,526509,374187,202674,119066.59,65080.52,16691.37,37294.71,88000.68,38867.74,17493.34,31639.61,7066433,3988805,179359.0,110569.0,54098,23213.0,38339
499,2025,Q3,Uttar Pradesh,North,Prayagraj,Rural,1364210,19,41,19,15,790167,601554,440205,320952,60967.26,30741.14,9013.16,21212.96,39289.83,15732.77,8383.55,15173.51,9531436,5802703,210690.0,186619.0,52197,26412.0,32293
500,2025,Q4,Uttar Pradesh,North,Prayagraj,Semi-Urban,1364210,25,46,21,37,1032230,702346,401247,293293,182444.04,78875.14,15115.19,88453.7,153575.66,76730.86,45906.04,30938.76,6622530,3408974,226974.0,142723.0,95116,44607.0,45628
501,2021,Q1,Bihar,East,Patna,Rural,940846,16,34,11,20,408616,318642,218376,169527,43116.18,21311.58,7446.92,14357.68,36539.14,13445.51,6521.15,16572.48,3372940,1769159,111152.0,45031.0,68834,29614.0,56360
502,2021,Q2,Bihar,East,Patna,Rural,940846,18,36,18,14,518022,380474,218206,157778,45747.54,21063.94,5084.41,19599.19,26989.07,14113.44,6182.72,6692.91,4381319,2356093,140302.0,88987.0,74992,16241.0,36628
503,2021,Q3,Bihar,East,Patna,Semi-Urban,940846,21,40,16,28,630208,504437,329479,177371,72573.42,34051.01,12953.9,25568.5,59411.29,22750.42,9552.34,27108.53,4290196,2745731,116587.0,85155.0,81364,38970.0,43104
504,2021,Q4,Bihar,East,Patna,Rural,940846,16,31,15,23,606632,462610,314754,147701,85249.2,41693.22,12225.17,31330.81,54116.65,19505.64,8736.2,25874.81,4027824,2222741,104439.0,56285.0,45417,45096.0,25579
